X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,GSLO,GSHI,VIRTUAL,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,TOTAL,MEMBER,AM,HI,BL,WH,HP,TR,FTE,LATCOD,LONCOD,ULOCALE,NMCNTY,STUTERATIO,TITLEI,STITLEI,AMALM,AMALF,ASALM,ASALF,HIALM,HIALF,BLALM,BLALF,WHALM,WHALF,HPALM,HPALF,TRALM,TRALF,TOTMENROL,TOTFENROL,STATUS,UG,AE,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,SCHOOL_LEVEL,AS,CHARTER_TEXT,MAGNET_TEXT
-9415180.218,4000971.144,19572,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Bryant Elementary School,6800 Factory Shoals Rd SW,,Mableton,GA,30126,    ,(770)819-2402,PK,5,Not Virtual,864,787,77,16,157,162,162,158,173,179,,,,,,,,,1007,1007,3,314,655,22,1,12,76,33.792376,-84.578074,21-Suburb: Large,Cobb County,13.3,1-Yes,1-Yes,0,3,0,0,160,154,309,346,9,13,0,1,5,7,483,524,1,,,Regular school,Currently operational ,Elementary,0,No,No
-9408256.722,4007832.535,19573,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Nickajack Elementary School,4555 Mavell Rd SE,,Smyrna,GA,30082,    ,(678)842-5814,PK,5,Not Virtual,406,320,86,29,203,195,204,166,185,181,,,,,,,,,1163,1163,2,89,672,274,1,66,79,33.84365,-84.515942,21-Suburb: Large,Cobb County,14.7,Not Applicable,Not Applicable,2,0,30,29,47,42,368,304,157,117,1,0,36,30,641,522,1,,,Regular school,Currently operational ,Elementary,59,No,No
-9428762.229,4032359.441,19574,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Durham Middle School,2891 Mars Hill Rd NW,,Acworth,GA,30101,    ,(770)975-6641,6,8,Not Virtual,126,89,37,,,,,,,,381,364,347,,,,,,1092,1092,2,86,140,789,0,35,58,34.026414,-84.700053,41-Rural: Fringe,Cobb County,18.8,Not Applicable,Not Applicable,1,1,22,18,39,47,67,73,395,394,0,0,16,19,540,552,1,,,Regular school,Currently operational ,Middle,40,No,No
-9409425.36,4033728.604,19575,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Blackwell Elementary School,3470 Canton Rd,,Marietta,GA,30066,    ,(678)494-7600,PK,5,Not Virtual,270,207,63,20,98,108,114,98,113,125,,,,,,,,,676,676,1,152,129,309,0,41,53.09999847,34.036611,-84.526293,21-Suburb: Large,Cobb County,12.7,Not Applicable,Not Applicable,1,0,30,14,85,67,58,71,175,134,0,0,22,19,371,305,1,,,Regular school,Currently operational ,Elementary,44,No,No
-9427613.975,4024844.272,19576,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Lost Mountain Middle School,700 Old Mountain Rd NW,,Kennesaw,GA,30152,    ,(678)594-8224,6,8,Not Virtual,115,81,34,,,,,,,,374,323,357,,,,,,1054,1054,1,67,171,734,1,51,64.09999847,33.970461,-84.689687,21-Suburb: Large,Cobb County,16.4,Not Applicable,Not Applicable,0,1,12,17,35,32,82,89,369,365,1,0,30,21,529,525,1,,,Regular school,Currently operational ,Middle,29,No,No
-9420255.637,4028761.049,19577,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Kennesaw Mountain High School,1898 Kennesaw Due West Rd NW,,Kennesaw,GA,30152,    ,(678)594-8190,9,12,Not Virtual,523,407,116,,,,,,,,,,,497,439,427,536,,1899,1899,4,333,516,813,3,74,121.9000015,33.999625,-84.623617,21-Suburb: Large,Cobb County,15.6,Not Applicable,Not Applicable,1,3,71,85,177,156,251,265,456,357,1,2,28,46,985,914,1,,,Regular school,Currently operational ,High,156,No,No
-9421444.658,4007644.385,19578,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Cooper Middle School,4605 Ewing Rd,,Austell,GA,30106,    ,(770)819-2438,6,8,Not Virtual,752,620,132,,,,,,,,361,367,329,,,,,,1057,1057,0,212,722,80,1,27,61.29999924,33.842203,-84.634331,21-Suburb: Large,Cobb County,17.2,1-Yes,1-Yes,0,0,6,9,97,115,381,341,50,30,1,0,11,16,546,511,1,,,Regular school,Currently operational ,Middle,15,No,No
-9414154.264,4035803.158,19579,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Palmer Middle School,690 N Booth Rd NW,,Kennesaw,GA,30144,    ,(770)591-5020,6,8,Not Virtual,375,271,104,,,,,,,,281,313,304,,,,,,898,898,3,180,258,381,0,44,55.20000076,34.052057,-84.568858,21-Suburb: Large,Cobb County,16.3,Not Applicable,Not Applicable,3,0,14,18,96,84,132,126,177,204,0,0,26,18,448,450,1,,,Regular school,Currently operational ,Middle,32,No,No
-9413067.159,4017759.794,19580,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,Dunleith Elementary School,120 Saine Dr SW,,Marietta,GA,30008,    ,(770)429-3190,KG,5,Not Virtual,420,350,70,,83,92,99,97,93,116,,,,,,,,,580,580,0,218,328,18,1,12,46.5,33.917729,-84.559025,13-City: Small,Cobb County,12.5,1-Yes,1-Yes,0,0,1,2,104,114,161,167,8,10,0,1,8,4,282,298,1,,,Regular school,Currently operational ,Elementary,3,No,No
-9408433.377,4025057.284,19581,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,Lockheed Elementary School,1205 Merritt Rd,,Marietta,GA,30062,    ,(770)429-3196,KG,5,Not Virtual,508,417,91,,123,125,131,100,113,102,,,,,,,,,694,694,1,320,306,42,1,17,62,33.971959,-84.517447,13-City: Small,Cobb County,11.2,1-Yes,1-Yes,1,0,4,3,178,142,141,165,24,18,1,0,7,10,356,338,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9410104.8,4021969,19582,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,Park Street Elementary School,105 Park St SE,,Marietta,GA,30060,    ,(770)429-3180,KG,5,Not Virtual,423,383,40,,102,93,81,84,80,84,,,,,,,,,524,524,0,364,121,19,0,14,50,33.949064,-84.532471,13-City: Small,Cobb County,10.5,1-Yes,1-Yes,0,0,1,5,181,183,68,53,8,11,0,0,6,8,264,260,1,,,Regular school,Currently operational ,Elementary,6,No,No
-9415193.807,4021215.488,19583,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,A.L. Burruss Elementary School,325 Manning Rd SW,,Marietta,GA,30064,    ,(770)429-3144,KG,5,Not Virtual,196,169,27,,75,89,108,70,51,87,,,,,,,,,480,480,3,89,182,177,2,21,38.5,33.943375,-84.5781,13-City: Small,Cobb County,12.5,1-Yes,1-Yes,2,1,5,1,43,46,92,90,91,86,0,2,6,15,239,241,1,,,Regular school,Currently operational ,Elementary,6,No,No
-9412897.299,4022697.989,19584,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,Marietta Middle School,121 Winn St NW,,Marietta,GA,30064,    ,(770)422-0311,7,8,Not Virtual,803,695,108,,,,,,,,,724,608,,,,,,1332,1332,5,507,526,231,5,41,91.19999695,33.954436,-84.557478,13-City: Small,Cobb County,14.6,1-Yes,1-Yes,1,4,9,8,243,264,255,271,120,111,2,3,21,20,651,681,1,,,Regular school,Currently operational ,Middle,17,No,No
-9413400.085,4023017.448,19585,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,West Side Elementary School,344 Polk St NW,,Marietta,GA,30064,    ,(770)429-3172,KG,5,Not Virtual,74,53,21,,92,104,94,77,77,71,,,,,,,,,515,515,0,40,78,355,0,27,37,33.956832,-84.562121,13-City: Small,Cobb County,13.9,Not Applicable,Not Applicable,0,0,7,8,24,16,40,38,182,173,0,0,13,14,266,249,1,,,Regular school,Currently operational ,Elementary,15,No,No
-9416083.874,4021837.951,19586,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,Marietta High School,1171 Whitlock Ave SW,,Marietta,GA,30064,    ,(770)428-2631,9,12,Not Virtual,1153,988,165,,,,,,,,,,,821,607,539,481,,2448,2448,8,875,985,453,4,80,140,33.948046,-84.586121,13-City: Small,Cobb County,17.5,1-Yes,1-Yes,3,5,20,23,449,426,481,504,230,223,1,3,31,49,1215,1233,1,,,Regular school,Currently operational ,High,43,No,No
-9413780.572,4020437.456,19587,1.30351E+11,2018-2019,GA,1303510,GA-781,Marietta City,Hickory Hills Elementary School,500 Redwood Dr SW,,Marietta,GA,30064,    ,(770)429-3125,KG,5,Not Virtual,228,203,25,,56,76,68,55,57,57,,,,,,,,,369,369,0,165,131,56,1,10,37.5,33.937755,-84.565456,13-City: Small,Cobb County,9.8,1-Yes,1-Yes,0,0,4,2,94,71,65,66,30,26,1,0,4,6,198,171,1,,,Regular school,Currently operational ,Elementary,6,No,No
-9422973.398,3957176.135,19588,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Canongate Elementary School,200 Pete Rd,,Sharpsburg,GA,30277,    ,(770)463-8010,PK,5,Not Virtual,117,106,11,48,89,80,104,100,101,102,,,,,,,,,624,624,2,76,32,472,0,32,39,33.464878,-84.648026,21-Suburb: Large,Coweta County,16,Not Applicable,Not Applicable,1,1,5,5,37,39,15,17,235,237,0,0,14,18,307,317,1,,,Regular school,Currently operational ,Elementary,10,No,No
-9415350.079,3930387.023,19589,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Eastside Elementary School,1225 Eastside School Rd,,Senoia,GA,30276,    ,(770)599-6621,PK,5,Not Virtual,184,153,31,46,84,78,73,79,73,86,,,,,,,,,519,519,2,24,51,429,0,12,35,33.26389,-84.579549,41-Rural: Fringe,Coweta County,14.8,1-Yes,1-Yes,1,1,0,1,14,10,33,18,220,209,0,0,6,6,274,245,1,,,Regular school,Currently operational ,Elementary,1,No,No
-9439857.488,3944103.323,19590,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Atkinson Elementary School,14 Nimmons St,,Newnan,GA,30263,    ,(770)254-2835,PK,5,Not Virtual,262,231,31,1,64,63,71,64,76,62,,,,,,,,,401,401,1,52,122,195,1,27,30,33.366792,-84.799656,21-Suburb: Large,Coweta County,13.4,1-Yes,1-Yes,1,0,1,2,25,27,66,56,103,92,0,1,16,11,212,189,1,,,Regular school,Currently operational ,Elementary,3,No,No
-9442038.492,3947252.147,19591,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Evans Middle School,41 Evans Dr,,Newnan,GA,30263,    ,(770)254-2780,6,8,Not Virtual,444,366,78,,,,,,,,270,270,254,,,,,,794,794,2,87,211,456,1,30,52,33.390409,-84.819303,21-Suburb: Large,Coweta County,15.3,1-Yes,1-Yes,2,0,4,3,38,49,109,102,237,219,0,1,18,12,408,386,1,,,Regular school,Currently operational ,Middle,7,No,No
-9441787.099,3944981.978,19592,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Ruth Hill Elementary School,57 Sunset Ln,,Newnan,GA,30263,    ,(770)254-2895,PK,5,Not Virtual,292,259,33,34,67,68,51,55,63,70,,,,,,,,,408,408,0,55,195,142,0,16,36,33.373524,-84.817007,21-Suburb: Large,Coweta County,11.3,1-Yes,1-Yes,0,0,0,0,26,29,110,85,80,62,0,0,8,8,224,184,1,,,Regular school,Currently operational ,Elementary,0,No,No
-9448051.538,3953625.643,19593,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Arnco-Sargent Elementary School,2449 Highway 16 W,,Newnan,GA,30263,    ,(770)254-2830,PK,5,Not Virtual,252,222,30,22,67,61,49,62,50,68,,,,,,,,,379,379,1,52,56,254,0,16,29.29999924,33.438311,-84.873289,41-Rural: Fringe,Coweta County,12.9,1-Yes,1-Yes,0,1,0,0,28,24,30,26,125,129,0,0,12,4,195,184,1,,,Regular school,Currently operational ,Elementary,0,No,No
-9441094.07,3943786.047,19594,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Newnan High School,190 Lagrange St,,Newnan,GA,30263,    ,(770)254-2880,9,12,Not Virtual,989,800,189,,,,,,,,,,,681,627,478,527,,2313,2313,9,171,605,1412,1,100,131,33.364411,-84.810806,21-Suburb: Large,Coweta County,17.7,1-Yes,1-Yes,4,5,6,9,86,85,321,284,736,676,0,1,46,54,1199,1114,1,,,Regular school,Currently operational ,High,15,No,No
-9449790.905,3947227.734,19595,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Western Elementary School,1730 Welcome Rd,,Newnan,GA,30263,    ,(770)254-2790,PK,5,Not Virtual,265,232,33,24,50,66,62,73,62,71,,,,,,,,,408,408,1,18,161,209,0,17,35,33.390272,-84.888908,41-Rural: Fringe,Coweta County,11.7,1-Yes,1-Yes,1,0,1,1,8,10,83,78,104,105,0,0,9,8,206,202,1,,,Regular school,Currently operational ,Elementary,2,No,No
-9436365.166,3933125.736,19596,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Moreland Elementary School,145 Railroad St,,Moreland,GA,30259,    ,(770)254-2875,PK,5,Not Virtual,234,194,40,46,74,64,77,77,73,91,,,,,,,,,502,502,0,47,60,375,1,16,36,33.284334,-84.768349,41-Rural: Fringe,Coweta County,13.9,1-Yes,1-Yes,0,0,2,1,22,25,36,24,196,179,1,0,6,10,263,239,1,,,Regular school,Currently operational ,Elementary,3,No,No
-9439558.535,3951622.864,19597,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Northside Elementary School,720 Country Club Rd,,Newnan,GA,30263,    ,(770)254-2890,PK,5,Not Virtual,163,133,30,23,63,60,64,64,68,68,,,,,,,,,410,410,1,24,95,270,0,17,29,33.423189,-84.797004,21-Suburb: Large,Coweta County,14.1,1-Yes,1-Yes,1,0,3,0,12,12,58,37,138,132,0,0,5,12,217,193,1,,,Regular school,Currently operational ,Elementary,3,No,No
-9440747.555,3946234.991,19598,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Elm Street Elementary School,46 Elm St,,Newnan,GA,30263,    ,(770)254-2865,PK,5,Not Virtual,221,186,35,1,82,70,81,74,89,91,,,,,,,,,488,488,0,47,130,281,0,27,33.59999847,33.382849,-84.807764,21-Suburb: Large,Coweta County,14.5,1-Yes,1-Yes,0,0,1,2,22,25,68,62,140,141,0,0,12,15,243,245,1,,,Regular school,Currently operational ,Elementary,3,No,No
-9436820.391,3948424.021,19599,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Jefferson Parkway Elementary School,154 Millard Farmer Ind Blvd,,Newnan,GA,30263,    ,(770)254-2771,PK,5,Not Virtual,412,352,60,71,63,67,72,81,78,83,,,,,,,,,515,515,1,143,212,120,0,25,39,33.399276,-84.772485,21-Suburb: Large,Coweta County,13.2,1-Yes,1-Yes,0,1,8,6,75,68,116,96,62,58,0,0,14,11,275,240,1,,,Regular school,Currently operational ,Elementary,14,No,No
-9425208.757,3949701.824,19600,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Thomas Crossroads Elementary School,3530 Highway 34 E,,Sharpsburg,GA,30277,    ,(770)254-2751,PK,5,Not Virtual,103,75,28,24,58,63,70,60,63,68,,,,,,,,,406,406,1,37,34,308,0,19,29,33.408773,-84.668181,21-Suburb: Large,Coweta County,14,Not Applicable,Not Applicable,0,1,1,6,21,16,15,19,162,146,0,0,12,7,211,195,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9429027.211,3947545.104,19601,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Arnall Middle School,700 Lora Smith Rd,,Newnan,GA,30265,    ,(770)254-2765,6,8,Not Virtual,426,347,79,,,,,,,,310,291,326,,,,,,927,927,4,143,304,389,0,48,62,33.392685,-84.702392,21-Suburb: Large,Coweta County,15,1-Yes,1-Yes,1,3,17,22,79,64,172,132,207,182,0,0,28,20,504,423,1,,,Regular school,Currently operational ,Middle,39,No,No
-9425032.102,3957681.11,19602,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Northgate High School,3220 Fischer Rd,,Newnan,GA,30265,    ,(770)463-5585,9,12,Not Virtual,369,287,82,,,,,,,,,,,512,472,428,379,,1791,1791,9,142,244,1278,1,67,104,33.468628,-84.666578,41-Rural: Fringe,Coweta County,17.2,Not Applicable,Not Applicable,2,7,24,26,64,78,128,116,656,622,1,0,33,34,908,883,1,,,Regular school,Currently operational ,High,50,No,No
-9428972.856,3947895.035,19603,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,White Oak Elementary School,770 Lora Smith Rd,,Newnan,GA,30265,    ,(770)254-2860,PK,5,Not Virtual,325,284,41,26,120,111,110,112,104,102,,,,,,,,,685,685,3,107,184,341,0,43,42,33.395317,-84.701937,21-Suburb: Large,Coweta County,16.3,1-Yes,1-Yes,3,0,2,5,61,46,87,97,176,165,0,0,24,19,353,332,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9417483.521,3935767.54,19604,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,East Coweta Middle School,6291 Highway 16,,Senoia,GA,30276,    ,(770)599-6607,6,8,Not Virtual,303,239,64,,,,,,,,245,257,252,,,,,,754,754,3,66,141,525,0,13,44,33.30428,-84.598714,41-Rural: Fringe,Coweta County,17.1,1-Yes,1-Yes,1,2,3,3,39,27,66,75,242,283,0,0,7,6,358,396,1,,,Regular school,Currently operational ,Middle,6,No,No
-9424074.091,3941443.354,19605,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,East Coweta High School,400 Highway 154,,Sharpsburg,GA,30277,    ,(770)254-2850,9,12,Not Virtual,1024,802,222,,,,,,,,,,,1026,796,756,616,,3194,3194,17,347,800,1786,0,141,163.8999939,33.346916,-84.657981,21-Suburb: Large,Coweta County,19.5,Not Applicable,Not Applicable,9,8,53,50,174,173,411,389,884,902,0,0,67,74,1598,1596,1,,,Regular school,Currently operational ,High,103,No,No
-9434136.602,3945413.195,19606,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Newnan Crossing Elementary School,1267 Lower Fayetteville Rd,,Newnan,GA,30265,    ,(770)254-2872,PK,5,Not Virtual,274,201,73,31,138,138,135,127,126,148,,,,,,,,,843,843,3,93,241,350,2,58,55,33.376727,-84.748372,21-Suburb: Large,Coweta County,15.3,Not Applicable,Not Applicable,1,2,54,42,52,41,133,108,190,160,1,1,31,27,462,381,1,,,Regular school,Currently operational ,Elementary,96,No,No
-9427634.358,3940882.154,19607,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Poplar Road Elementary School,2925 Poplar Rd,,Sharpsburg,GA,30277,    ,(770)254-2740,PK,5,Not Virtual,297,266,31,64,98,92,103,94,92,105,,,,,,,,,648,648,1,36,176,405,0,20,42,33.342709,-84.689916,41-Rural: Fringe,Coweta County,15.4,1-Yes,1-Yes,1,0,6,4,14,22,92,84,219,186,0,0,11,9,343,305,1,,,Regular school,Currently operational ,Elementary,10,No,No
-9435427.538,3953519.796,19608,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Madras Middle School,240 Edgeworth Rd,,Newnan,GA,30263,    ,(770)254-2744,6,8,Not Virtual,286,220,66,,,,,,,,357,378,380,,,,,,1115,1115,3,113,161,759,0,53,63,33.437495,-84.759951,21-Suburb: Large,Coweta County,17.7,Not Applicable,Not Applicable,3,0,11,15,56,57,77,84,373,386,0,0,21,32,541,574,1,,,Regular school,Currently operational ,Middle,26,No,No
-9427912.929,3957363.462,19609,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Arbor Springs Elementary,4840 Highway 29 N,,Newnan,GA,30265,    ,(770)463-5903,PK,5,Not Virtual,114,90,24,22,67,79,71,65,78,75,,,,,,,,,457,457,1,42,41,350,0,16,32,33.466221,-84.692376,21-Suburb: Large,Coweta County,14.3,Not Applicable,Not Applicable,1,0,5,2,22,20,23,18,174,176,0,0,9,7,234,223,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9444960.085,3943468.779,19610,1.3015E+11,2018-2019,GA,1301500,GA-638,Coweta County,Smokey Road Middle School,965 Smokey Rd,,Newnan,GA,30263,    ,(770)254-2840,6,8,Not Virtual,432,373,59,,,,,,,,221,227,241,,,,,,689,689,2,58,241,354,1,27,42.90000153,33.362147,-84.845502,21-Suburb: Large,Coweta County,16.1,1-Yes,1-Yes,2,0,1,5,28,30,113,128,186,168,0,1,14,13,344,345,1,,,Regular school,Currently operational ,Middle,6,No,No
-9387316.374,3995936.073,19611,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Toomer Elementary School,65 Rogers St NE,,Atlanta,GA,30317,    ,(404)802-3450,PK,5,Not Virtual,488,488,0,64,74,80,69,76,65,60,,,,,,,,,488,488,0,11,346,107,0,17,42.40000153,33.754806,-84.327778,11-City: Large,DeKalb County,11.5,1-Yes,1-Yes,0,0,5,2,5,6,181,165,46,61,0,0,9,8,246,242,1,,,Regular school,Currently operational ,Elementary,7,No,No
-9387717.244,3994783.875,19612,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Crim High School,256 Clifton St SE,,Atlanta,GA,30317,    ,(404)802-5800,9,12,Not Virtual,207,207,0,,,,,,,,,,,45,62,58,42,,207,207,0,8,196,2,0,1,22.89999962,33.746356,-84.331369,11-City: Large,DeKalb County,9,1-Yes,1-Yes,0,0,0,0,3,5,90,106,1,1,0,0,0,1,94,113,1,,,Alternative/other school,Currently operational ,High,0,No,No
-9388709.226,3997922.047,19613,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Lin Elementary School,586 Candler Park Dr NE,,Atlanta,GA,30307,    ,(404)802-8850,KG,5,Not Virtual,27,23,4,,105,124,109,104,122,98,,,,,,,,,662,662,1,44,82,471,1,53,43.29999924,33.769605,-84.34028,11-City: Large,DeKalb County,15.3,Not Applicable,Not Applicable,1,0,6,4,20,24,40,42,231,240,1,0,22,31,321,341,1,,,Regular school,Currently operational ,Elementary,10,No,No
-9385488.68,3994816.56,19614,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Charles R. Drew Charter School,301 E Lake Blvd SE,,Atlanta,GA,30317,    ,(404)687-0001,PK,5,Not Virtual,375,295,80,88,149,157,159,145,155,141,,,,,,,,,994,994,1,29,633,270,3,50,80,33.746531,-84.311256,11-City: Large,DeKalb County,12.4,Not Applicable,Not Applicable,0,1,8,0,13,16,301,332,142,128,2,1,21,29,487,507,1,,,Regular school,Currently operational ,Elementary,8,Yes,No
-9384843.211,3996017.793,19615,1.30168E+11,2018-2019,GA,1301680,GA-773,City Schools of Decatur,Fifth Avenue Elementary,101 5th Ave,,Decatur,GA,30030,    ,(404)370-4460,4,5,Not Virtual,112,101,11,,,,,,465,458,,,,,,,,,923,923,2,39,175,611,0,66,63.09999847,33.75551,-84.305563,21-Suburb: Large,DeKalb County,14.6,Not Applicable,Not Applicable,2,0,16,14,16,23,89,86,298,313,0,0,34,32,455,468,1,,,Regular school,Currently operational ,Elementary,30,No,No
-9384123.005,3997709.539,19616,1.30168E+11,2018-2019,GA,1301680,GA-773,City Schools of Decatur,Renfroe Middle School,220 W College Ave,,Decatur,GA,30030,    ,(404)370-4440,6,8,Not Virtual,173,157,16,,,,,,,,455,455,427,,,,,,1337,1337,3,77,304,826,2,90,91.40000153,33.768053,-84.29904,21-Suburb: Large,DeKalb County,14.6,Not Applicable,Not Applicable,2,1,16,19,34,43,153,151,420,406,0,2,46,44,671,666,1,,,Regular school,Currently operational ,Middle,35,No,No
-9383810.462,3999663.121,19617,1.30168E+11,2018-2019,GA,1301680,GA-773,City Schools of Decatur,Clairemont Elementary School,155 Erie Ave,,Decatur,GA,30030,    ,(404)370-4450,PK,3,Not Virtual,73,71,2,24,70,84,78,71,,,,,,,,,,,327,327,0,10,93,163,1,27,25.29999924,33.782577,-84.296273,21-Suburb: Large,DeKalb County,12.9,1-Yes,2-No,0,0,17,16,7,3,52,41,83,80,0,1,14,13,173,154,1,,,Regular school,Currently operational ,Elementary,33,No,No
-9383097.05,3997300.882,19618,1.30168E+11,2018-2019,GA,1301680,GA-773,City Schools of Decatur,Winnona Park Elementary School,510 Avery St,,Decatur,GA,30030,    ,(404)370-4490,PK,3,Not Virtual,31,29,2,45,112,102,131,111,,,,,,,,,,,501,501,1,18,60,354,1,46,34.09999847,33.765066,-84.289765,21-Suburb: Large,DeKalb County,14.7,Not Applicable,Not Applicable,1,0,7,14,5,13,25,35,176,178,0,1,25,21,239,262,1,,,Regular school,Currently operational ,Elementary,21,No,No
-9383912.378,3998240.815,19619,1.30168E+11,2018-2019,GA,1301680,GA-773,City Schools of Decatur,Decatur High School,310 N McDonough St,,Decatur,GA,30030,    ,(404)370-4420,9,12,Not Virtual,185,164,21,,,,,,,,,,,431,386,332,307,,1456,1456,2,82,380,860,3,77,99.80000305,33.772093,-84.297096,21-Suburb: Large,DeKalb County,14.6,1-Yes,2-No,1,1,22,30,36,46,185,195,449,411,1,2,43,34,737,719,1,,,Regular school,Currently operational ,High,52,No,No
-9374882.617,3985929.704,19620,1.30174E+11,2018-2019,GA,1301740,GA-644,DeKalb County,Chapel Hill Middle School,3535 Dogwood Farm Rd,,Decatur,GA,30034,    ,(678)676-8502,6,8,Not Virtual,663,594,69,,,,,,,,239,294,304,,,,,,837,837,1,12,792,6,4,14,56.5,33.679995,-84.216047,21-Suburb: Large,DeKalb County,14.8,1-Yes,1-Yes,0,1,6,2,10,2,401,391,3,3,2,2,8,6,430,407,1,,,Regular school,Currently operational ,Middle,8,No,No
-9366933.166,3997112.905,19621,1.30174E+11,2018-2019,GA,1301740,GA-644,DeKalb County,Shadow Rock Elementary School,1040 King Way Dr,,Lithonia,GA,30058,    ,(678)676-3902,PK,5,Not Virtual,532,501,31,23,73,89,96,105,114,92,,,,,,,,,592,592,1,24,544,5,1,9,39,33.763584,-84.14464,21-Suburb: Large,DeKalb County,15.2,1-Yes,1-Yes,0,1,5,3,15,9,274,270,1,4,0,1,6,3,301,291,1,,,Regular school,Currently operational ,Elementary,8,No,No
